query_type,duration
scan_id,0.001501
issue_flag,0.001238
sequence,0.000998
scan_id,0.000999
issue_flag,0.000496
sequence,0.001002
scan_id,0.001993
issue_flag,0.001501
sequence,0.000996
scan_id,0.002165
issue_flag,0.006775
sequence,0.003779
scan_id,0.001997
issue_flag,0.007998
sequence,0.001503
scan_id,0.004843
issue_flag,0.008628
sequence,0.002139
scan_id,0.003
issue_flag,0.009817
sequence,0.003184
scan_id,0.003294
issue_flag,0.011132
sequence,0.002498
scan_id,0.00447
issue_flag,0.01299
sequence,0.004232
scan_id,0.003002
issue_flag,0.011998
sequence,0.002999
scan_id,0.002503
issue_flag,0.001501
sequence,0.002553
scan_id,0.003461
issue_flag,0.008874
sequence,0.001501
scan_id,0.001499
issue_flag,0.006779
sequence,0.002585
scan_id,0.001502
issue_flag,0.011606
sequence,0.002212
scan_id,0.002976
issue_flag,0.0125
sequence,0.003
scan_id,0.003
issue_flag,0.013001
sequence,0.002001
scan_id,0.001697
issue_flag,0.009
sequence,0.001501
scan_id,0.001999
issue_flag,0.009
sequence,0.001818
scan_id,0.002499
issue_flag,0.003999
sequence,0.0015
scan_id,0.002505
issue_flag,0.009001
sequence,0.001999
scan_id,0.001502
issue_flag,0.009498
sequence,0.002002
scan_id,0.002498
issue_flag,0.010001
sequence,0.002001
scan_id,0.001501
issue_flag,0.001001
sequence,0.000999
scan_id,0.00145
issue_flag,0.007998
sequence,0.0025
scan_id,0.001817
issue_flag,0.00156
sequence,0.001
scan_id,0.002499
issue_flag,0.0075
sequence,0.002
scan_id,0.001786
issue_flag,0.006638
sequence,0.002501
scan_id,0.002546
issue_flag,0.008501
sequence,0.001998
scan_id,0.003001
issue_flag,0.008343
sequence,0.001999
scan_id,0.002001
issue_flag,0.009501
sequence,0.002077
scan_id,0.001561
issue_flag,0.00872
sequence,0.002
scan_id,0.0221
issue_flag,0.010503
sequence,0.0025
scan_id,0.0015
issue_flag,0.000999
sequence,0.000999
scan_id,0.002498
issue_flag,0.011641
sequence,0.002001
scan_id,0.002001
issue_flag,0.008
sequence,0.001999
scan_id,0.0015
issue_flag,0.01
sequence,0.0015
scan_id,0.001501
issue_flag,0.000502
sequence,0.0005
scan_id,0.000999
issue_flag,0.0005
sequence,0.0005
scan_id,0.002
issue_flag,0.008498
sequence,0.002117
scan_id,0.001376
issue_flag,0.010002
sequence,0.003108
scan_id,0.002093
issue_flag,0.008643
sequence,0.00302
scan_id,0.001574
issue_flag,0.001037
sequence,0.001078
scan_id,0.001423
issue_flag,0.007499
sequence,0.003502
scan_id,0.002033
issue_flag,0.007116
sequence,0.000997
scan_id,0.001504
issue_flag,0.004997
sequence,0.002921
scan_id,0.00196
issue_flag,0.007646
sequence,0.004503
scan_id,0.001998
issue_flag,0.006189
sequence,0.002078
scan_id,0.002502
issue_flag,0.008161
sequence,0.002001
scan_id,0.002999
issue_flag,0.008499
sequence,0.002001
scan_id,0.0025
issue_flag,0.0095
sequence,0.003499
scan_id,0.001999
issue_flag,0.008501
sequence,0.001999
scan_id,0.001999
issue_flag,0.009
sequence,0.0035
scan_id,0.003224
issue_flag,0.013501
sequence,0.002998
scan_id,0.002501
issue_flag,0.009
sequence,0.002
scan_id,0.003002
issue_flag,0.007777
sequence,0.002502
scan_id,0.001499
issue_flag,0.001002
sequence,0.000998
scan_id,0.001
issue_flag,0.0005
sequence,0.001085
scan_id,0.001416
issue_flag,0.001
sequence,0.000999
scan_id,0.0015
issue_flag,0.007501
sequence,0.002667
scan_id,0.001497
issue_flag,0.000997
sequence,0.001
scan_id,0.000999
issue_flag,0.000501
sequence,0.000998
scan_id,0.001502
issue_flag,0.007031
sequence,0.001969
scan_id,0.0025
issue_flag,0.008998
sequence,0.003001
scan_id,0.0015
issue_flag,0.0065
sequence,0.001999
scan_id,0.002001
issue_flag,0.0065
sequence,0.0025
scan_id,0.0015
issue_flag,0.006872
sequence,0.001998
scan_id,0.001502
issue_flag,0.006498
sequence,0.002002
scan_id,0.003003
issue_flag,0.006499
sequence,0.0015
scan_id,0.002
issue_flag,0.008498
sequence,0.001501
scan_id,0.001
issue_flag,0.001001
sequence,0.000999
scan_id,0.002001
issue_flag,0.008096
sequence,0.001501
scan_id,0.001817
issue_flag,0.007742
sequence,0.003
scan_id,0.002502
issue_flag,0.008498
sequence,0.001021
scan_id,0.001501
issue_flag,0.008501
sequence,0.003295
scan_id,0.002094
issue_flag,0.008195
sequence,0.002501
scan_id,0.002499
issue_flag,0.009501
sequence,0.00226
scan_id,0.002586
issue_flag,0.005279
sequence,0.001498
scan_id,0.003075
issue_flag,0.006427
sequence,0.001501
scan_id,0.0015
issue_flag,0.0015
sequence,0.001
scan_id,0.001583
issue_flag,0.00152
sequence,0.001638
scan_id,0.002
issue_flag,0.007
sequence,0.001998
scan_id,0.003002
issue_flag,0.006433
sequence,0.002
scan_id,0.001502
issue_flag,0.008682
sequence,0.002358
scan_id,0.0015
issue_flag,0.006499
sequence,0.002501
scan_id,0.002501
issue_flag,0.008512
sequence,0.00178
scan_id,0.001505
issue_flag,0.0015
sequence,0.000999
scan_id,0.001519
issue_flag,0.006982
sequence,0.002522
scan_id,0.001977
issue_flag,0.001
sequence,0.001001
scan_id,0.0015
issue_flag,0.007403
sequence,0.002001
scan_id,0.001861
issue_flag,0.007531
sequence,0.001501
scan_id,0.002501
issue_flag,0.006999
sequence,0.001728
scan_id,0.001042
issue_flag,0.001043
sequence,0.000528
scan_id,0.000516
issue_flag,0.001098
sequence,0.000688
scan_id,0.001501
issue_flag,0.007003
sequence,0.003502
scan_id,0.001709
issue_flag,0.010003
sequence,0.0015
scan_id,0.0015
issue_flag,0.001001
sequence,0.000997
scan_id,0.002
issue_flag,0.012501
sequence,0.002499
scan_id,0.003001
issue_flag,0.007732
sequence,0.003003
scan_id,0.002253
issue_flag,0.004696
sequence,0.002999
scan_id,0.002998
issue_flag,0.0075
sequence,0.001499
scan_id,0.001502
issue_flag,0.008999
sequence,0.002001
scan_id,0.002
issue_flag,0.008499
sequence,0.002501
scan_id,0.001502
issue_flag,0.001
sequence,0.001
scan_id,0.000999
issue_flag,0.001
sequence,0.001
scan_id,0.001001
issue_flag,0.0095
sequence,0.001501
scan_id,0.002001
issue_flag,0.009499
sequence,0.002
scan_id,0.0015
issue_flag,0.007516
sequence,0.002003
scan_id,0.002
issue_flag,0.005999
sequence,0.0015
scan_id,0.001501
issue_flag,0.015726
sequence,0.002105
scan_id,0.001054
issue_flag,0.001464
sequence,0.001536
scan_id,0.002109
issue_flag,0.009826
sequence,0.002162
scan_id,0.001296
issue_flag,0.001001
sequence,0.001001
scan_id,0.001499
issue_flag,0.000999
sequence,0.000917
scan_id,0.001472
issue_flag,0.001
sequence,0.0005
scan_id,0.0015
issue_flag,0.007899
sequence,0.002166
scan_id,0.001
issue_flag,0.00955
sequence,0.001499
scan_id,0.002001
issue_flag,0.006
sequence,0.001501
scan_id,0.002501
issue_flag,0.007997
sequence,0.002002
scan_id,0.001
issue_flag,0.008499
sequence,0.001002
scan_id,0.000501
issue_flag,0.000504
sequence,0.000501
scan_id,0.0015
issue_flag,0.008501
sequence,0.001499
scan_id,0.002
issue_flag,0.006002
sequence,0.001499
scan_id,0.001501
issue_flag,0.007999
sequence,0.002002
scan_id,0.00152
issue_flag,0.00848
sequence,0.002001
scan_id,0.002
issue_flag,0.006499
sequence,0.001018
scan_id,0.001417
issue_flag,0.006999
sequence,0.002038
scan_id,0.002004
issue_flag,0.007996
sequence,0.001501
scan_id,0.001999
issue_flag,0.005318
sequence,0.001682
scan_id,0.001
issue_flag,0.001002
sequence,0.0015
scan_id,0.000998
issue_flag,0.0005
sequence,0.000501
scan_id,0.001501
issue_flag,0.006
sequence,0.002001
scan_id,0.000999
issue_flag,0.01
sequence,0.003023
scan_id,0.001001
issue_flag,0.005522
sequence,0.001501
scan_id,0.000999
issue_flag,0.008002
sequence,0.0025
scan_id,0.001814
issue_flag,0.009218
sequence,0.001999
scan_id,0.001501
issue_flag,0.001499
sequence,0.001001
scan_id,0.001998
issue_flag,0.006002
sequence,0.001969
scan_id,0.001571
issue_flag,0.009014
sequence,0.0025
scan_id,0.002
issue_flag,0.0085
sequence,0.0015
scan_id,0.001003
issue_flag,0.007501
sequence,0.002502
scan_id,0.001809
issue_flag,0.006501
sequence,0.001464
scan_id,0.001499
issue_flag,0.000999
sequence,0.002544
scan_id,0.003481
issue_flag,0.006501
sequence,0.001515
scan_id,0.001475
issue_flag,0.011425
sequence,0.001501
scan_id,0.000999
issue_flag,0.007898
sequence,0.001501
scan_id,0.001899
issue_flag,0.007176
sequence,0.003003
scan_id,0.001501
issue_flag,0.007999
sequence,0.002001
scan_id,0.001
issue_flag,0.001
sequence,0.002067
scan_id,0.0015
issue_flag,0.001001
sequence,0.001
scan_id,0.002
issue_flag,0.010479
sequence,0.001758
scan_id,0.001499
issue_flag,0.006
sequence,0.001499
scan_id,0.001503
issue_flag,0.006998
sequence,0.00181
scan_id,0.002169
issue_flag,0.006836
sequence,0.002504
scan_id,0.001997
issue_flag,0.008711
sequence,0.001999
scan_id,0.001501
issue_flag,0.002033
sequence,0.001998
scan_id,0.0025
issue_flag,0.008
sequence,0.002004
scan_id,0.002499
issue_flag,0.004907
sequence,0.002
scan_id,0.001001
issue_flag,0.001001
sequence,0.001001
scan_id,0.001501
issue_flag,0.011647
sequence,0.002001
scan_id,0.001501
issue_flag,0.013
sequence,0.0015
scan_id,0.002658
issue_flag,0.006575
sequence,0.002283
scan_id,0.002237
issue_flag,0.007499
sequence,0.001501
scan_id,0.002501
issue_flag,0.008501
sequence,0.002525
scan_id,0.002138
issue_flag,0.006361
sequence,0.002
scan_id,0.002501
issue_flag,0.009501
sequence,0.001502
scan_id,0.0025
issue_flag,0.006001
sequence,0.001999
scan_id,0.0015
issue_flag,0.007
sequence,0.002003
scan_id,0.001
issue_flag,0.000999
sequence,0.001253
scan_id,0.000501
issue_flag,0.000501
sequence,0.000904
scan_id,0.001526
issue_flag,0.009974
sequence,0.001521
scan_id,0.001501
issue_flag,0.007002
sequence,0.001999
scan_id,0.002996
issue_flag,0.008502
sequence,0.002498
scan_id,0.002815
issue_flag,0.009501
sequence,0.002861
scan_id,0.001687
issue_flag,0.009
sequence,0.001499
scan_id,0.001806
issue_flag,0.0082
sequence,0.002
scan_id,0.001498
issue_flag,0.008503
sequence,0.002497
scan_id,0.001999
issue_flag,0.007001
sequence,0.002002
scan_id,0.002107
issue_flag,0.007498
sequence,0.002
scan_id,0.001
issue_flag,0.001
sequence,0.001
scan_id,0.001
issue_flag,0.001
sequence,0.001001
scan_id,0.003002
issue_flag,0.006497
sequence,0.003
scan_id,0.00202
issue_flag,0.001097
sequence,0.002498
scan_id,0.002501
issue_flag,0.0055
sequence,0.0025
scan_id,0.001999
issue_flag,0.006515
sequence,0.001225
scan_id,0.001
issue_flag,0.001152
sequence,0.000848
scan_id,0.0015
issue_flag,0.007
sequence,0.001594
scan_id,0.001553
issue_flag,0.011069
sequence,0.003001
scan_id,0.001956
issue_flag,0.006027
sequence,0.001022
scan_id,0.0015
issue_flag,0.007062
sequence,0.00106
scan_id,0.001076
issue_flag,0.008063
sequence,0.001632
scan_id,0.001367
issue_flag,0.012478
sequence,0.002127
scan_id,0.0015
issue_flag,0.009501
sequence,0.002872
scan_id,0.00207
issue_flag,0.006932
sequence,0.0015
scan_id,0.002003
issue_flag,0.01006
sequence,0.003183
scan_id,0.001572
issue_flag,0.007618
sequence,0.002
scan_id,0.001663
issue_flag,0.001047
sequence,0.001096
scan_id,0.0015
issue_flag,0.007
sequence,0.001999
scan_id,0.001002
issue_flag,0.004042
sequence,0.002124
scan_id,0.002001
issue_flag,0.007999
sequence,0.0015
scan_id,0.001498
issue_flag,0.010499
sequence,0.002033
scan_id,0.001559
issue_flag,0.007803
sequence,0.003501
scan_id,0.0015
issue_flag,0.001
sequence,0.0005
scan_id,0.000502
issue_flag,0.001143
sequence,0.000676
scan_id,0.001498
issue_flag,0.008001
sequence,0.0015
scan_id,0.0015
issue_flag,0.001
sequence,0.000999
scan_id,0.001501
issue_flag,0.0085
sequence,0.002003
scan_id,0.002504
issue_flag,0.007374
sequence,0.0015
scan_id,0.002002
issue_flag,0.001
sequence,0.001096
scan_id,0.001902
issue_flag,0.009005
sequence,0.002499
scan_id,0.002044
issue_flag,0.006453
sequence,0.001501
scan_id,0.001501
issue_flag,0.006001
sequence,0.019957
scan_id,0.002959
issue_flag,0.013651
sequence,0.0042
scan_id,0.002198
issue_flag,0.006485
sequence,0.002
scan_id,0.001
issue_flag,0.001
sequence,0.000999
scan_id,0.000501
issue_flag,0.001
sequence,0.001077
scan_id,0.001424
issue_flag,0.005999
sequence,0.001999
scan_id,0.001501
issue_flag,0.006501
sequence,0.0015
scan_id,0.002502
issue_flag,0.007998
sequence,0.001501
scan_id,0.002002
issue_flag,0.007498
sequence,0.001501
scan_id,0.002427
issue_flag,0.007001
sequence,0.003
scan_id,0.0025
issue_flag,0.012542
sequence,0.003
scan_id,0.002218
issue_flag,0.001002
sequence,0.001001
scan_id,0.001999
issue_flag,0.0065
sequence,0.002
scan_id,0.001499
issue_flag,0.006499
sequence,0.001501
scan_id,0.001499
issue_flag,0.009502
sequence,0.001499
scan_id,0.001
issue_flag,0.008499
sequence,0.0015
scan_id,0.001502
issue_flag,0.008498
sequence,0.002998
scan_id,0.001002
issue_flag,0.001001
sequence,0.001002
scan_id,0.002
issue_flag,0.012033
sequence,0.0025
scan_id,0.0015
issue_flag,0.001
sequence,0.001001
scan_id,0.002499
issue_flag,0.003
sequence,0.001499
scan_id,0.002499
issue_flag,0.0065
sequence,0.004501
scan_id,0.0035
issue_flag,0.011083
sequence,0.003593
scan_id,0.002
issue_flag,0.012112
sequence,0.002332
scan_id,0.001499
issue_flag,0.011501
sequence,0.0025
scan_id,0.001499
issue_flag,0.007999
sequence,0.001503
scan_id,0.002
issue_flag,0.006999
sequence,0.001001
scan_id,0.000499
issue_flag,0.001001
sequence,0.000999
scan_id,0.0015
issue_flag,0.009501
sequence,0.0015
scan_id,0.001
issue_flag,0.001
sequence,0.001
scan_id,0.001999
issue_flag,0.008
sequence,0.002
scan_id,0.00174
issue_flag,0.009258
sequence,0.001999
scan_id,0.001999
issue_flag,0.008364
sequence,0.003552
scan_id,0.001997
issue_flag,0.010014
sequence,0.003721
scan_id,0.001
issue_flag,0.001362
sequence,0.001
scan_id,0.001001
issue_flag,0.000499
sequence,0.0005
scan_id,0.001001
issue_flag,0.001
sequence,0.000999
scan_id,0.001501
issue_flag,0.008
sequence,0.001501
scan_id,0.001499
issue_flag,0.008
sequence,0.002001
scan_id,0.001634
issue_flag,0.0105
sequence,0.002702
scan_id,0.002101
issue_flag,0.005717
sequence,0.002122
scan_id,0.001474
issue_flag,0.001001
sequence,0.00221
scan_id,0.003026
issue_flag,0.007503
sequence,0.001998
scan_id,0.003188
issue_flag,0.0095
sequence,0.003337
scan_id,0.003043
issue_flag,0.008498
sequence,0.003001
scan_id,0.002001
issue_flag,0.009503
sequence,0.002075
scan_id,0.001664
issue_flag,0.001148
sequence,0.000569
scan_id,0.0015
issue_flag,0.002506
sequence,0.000995
scan_id,0.0015
issue_flag,0.007002
sequence,0.002131
scan_id,0.00198
issue_flag,0.0075
sequence,0.001498
scan_id,0.001498
issue_flag,0.0095
sequence,0.001502
scan_id,0.0015
issue_flag,0.0075
sequence,0.002498
scan_id,0.002502
issue_flag,0.008999
sequence,0.001501
scan_id,0.0015
issue_flag,0.010022
sequence,0.001509
scan_id,0.001
issue_flag,0.000999
sequence,0.001
scan_id,0.00153
issue_flag,0.006499
sequence,0.002499
scan_id,0.001502
issue_flag,0.008143
sequence,0.0015
scan_id,0.002
issue_flag,0.007
sequence,0.001418
scan_id,0.001
issue_flag,0.007499
sequence,0.002499
scan_id,0.002
issue_flag,0.007501
sequence,0.0015
scan_id,0.002499
issue_flag,0.006
sequence,0.001498
scan_id,0.0015
issue_flag,0.0015
sequence,0.001
scan_id,0.000999
issue_flag,0.0005
sequence,0.000502
scan_id,0.001999
issue_flag,0.0085
sequence,0.0035
scan_id,0.0015
issue_flag,0.007499
sequence,0.002
scan_id,0.001741
issue_flag,0.009496
sequence,0.0015
scan_id,0.001499
issue_flag,0.008501
sequence,0.001865
scan_id,0.0015
issue_flag,0.000998
sequence,0.001001
scan_id,0.001499
issue_flag,0.0085
sequence,0.0015
scan_id,0.001003
issue_flag,0.000999
sequence,0.001
scan_id,0.002
issue_flag,0.008499
sequence,0.002003
scan_id,0.001602
issue_flag,0.005706
sequence,0.001566
scan_id,0.001042
issue_flag,0.001043
sequence,0.001511
scan_id,0.002086
issue_flag,0.00878
sequence,0.001914
scan_id,0.00128
issue_flag,0.001502
sequence,0.0015
scan_id,0.002
issue_flag,0.004999
sequence,0.0015
scan_id,0.0015
issue_flag,0.009437
sequence,0.002117
scan_id,0.001045
issue_flag,0.000525
sequence,0.001067
scan_id,0.002001
issue_flag,0.008998
sequence,0.002001
scan_id,0.001612
issue_flag,0.008674
sequence,0.001501
scan_id,0.002
issue_flag,0.01159
sequence,0.002999
scan_id,0.002503
issue_flag,0.0125
sequence,0.001998
scan_id,0.002001
issue_flag,0.007499
sequence,0.0035
scan_id,0.00283
issue_flag,0.007637
sequence,0.001999
scan_id,0.002502
issue_flag,0.000999
sequence,0.0005
scan_id,0.001998
issue_flag,0.011294
sequence,0.002173
scan_id,0.001502
issue_flag,0.001
sequence,0.001
scan_id,0.001999
issue_flag,0.008501
sequence,0.002499
scan_id,0.0015
issue_flag,0.0085
sequence,0.001502
scan_id,0.001929
issue_flag,0.0015
sequence,0.001499
scan_id,0.003
issue_flag,0.006999
sequence,0.003503
scan_id,0.001998
issue_flag,0.006
sequence,0.001501
scan_id,0.001501
issue_flag,0.0075
sequence,0.001504
scan_id,0.0015
issue_flag,0.008499
sequence,0.002501
scan_id,0.002
issue_flag,0.006
sequence,0.00232
scan_id,0.001918
issue_flag,0.008501
sequence,0.001501
scan_id,0.001001
issue_flag,0.000957
sequence,0.000999
scan_id,0.002
issue_flag,0.006001
sequence,0.001499
scan_id,0.001499
issue_flag,0.007498
sequence,0.003001
scan_id,0.002501
issue_flag,0.007498
sequence,0.002003
scan_id,0.002999
issue_flag,0.009001
sequence,0.001498
scan_id,0.001
issue_flag,0.000501
sequence,0.0005
scan_id,0.003501
issue_flag,0.00481
sequence,0.00202
scan_id,0.001817
issue_flag,0.009973
sequence,0.002066
scan_id,0.002
issue_flag,0.009502
sequence,0.002
scan_id,0.001259
issue_flag,0.001151
sequence,0.001367
scan_id,0.001994
issue_flag,0.007518
sequence,0.001865
scan_id,0.001579
issue_flag,0.00105
sequence,0.001038
scan_id,0.001609
issue_flag,0.007501
sequence,0.0025
scan_id,0.002087
issue_flag,0.0055
sequence,0.0035
scan_id,0.00357
issue_flag,0.007997
sequence,0.0025
scan_id,0.003245
issue_flag,0.012005
sequence,0.002979
scan_id,0.002501
issue_flag,0.007
sequence,0.001492
scan_id,0.002001
issue_flag,0.007
sequence,0.001503
scan_id,0.001654
issue_flag,0.012346
sequence,0.003417
scan_id,0.001045
issue_flag,0.001038
sequence,0.000522
scan_id,0.000567
issue_flag,0.000501
sequence,0.000998
scan_id,0.002
issue_flag,0.008
sequence,0.002
scan_id,0.001
issue_flag,0.001001
sequence,0.000998
scan_id,0.001501
issue_flag,0.0085
sequence,0.002
scan_id,0.0015
issue_flag,0.008766
sequence,0.00204
scan_id,0.001999
issue_flag,0.009001
sequence,0.0015
scan_id,0.001999
issue_flag,0.0045
sequence,0.001998
scan_id,0.002
issue_flag,0.004001
sequence,0.0015
scan_id,0.002001
issue_flag,0.004999
sequence,0.000999
scan_id,0.002501
issue_flag,0.010598
sequence,0.002501
scan_id,0.002
issue_flag,0.006998
sequence,0.002501
scan_id,0.001001
issue_flag,0.001
sequence,0.001
scan_id,0.0015
issue_flag,0.007999
sequence,0.0025
scan_id,0.001996
issue_flag,0.0055
sequence,0.002503
scan_id,0.002097
issue_flag,0.006901
sequence,0.001499
scan_id,0.0015
issue_flag,0.011533
sequence,0.001999
scan_id,0.001499
issue_flag,0.007501
sequence,0.001992
scan_id,0.002483
issue_flag,0.0055
sequence,0.001499
scan_id,0.001496
issue_flag,0.008999
sequence,0.0015
scan_id,0.001985
issue_flag,0.006001
sequence,0.002499
scan_id,0.002001
issue_flag,0.007
sequence,0.0015
scan_id,0.001
issue_flag,0.005
sequence,0.0015
scan_id,0.0015
issue_flag,0.008679
sequence,0.001499
scan_id,0.003
issue_flag,0.007849
sequence,0.0026
scan_id,0.001571
issue_flag,0.007018
sequence,0.0015
scan_id,0.001011
issue_flag,0.000991
sequence,0.000501
scan_id,0.001499
issue_flag,0.008386
sequence,0.001976
scan_id,0.001964
issue_flag,0.008266
sequence,0.002644
scan_id,0.001501
issue_flag,0.007001
sequence,0.001499
scan_id,0.001999
issue_flag,0.0096
sequence,0.002001
scan_id,0.002
issue_flag,0.008501
sequence,0.001498
scan_id,0.0015
issue_flag,0.007501
sequence,0.001499
scan_id,0.002499
issue_flag,0.007501
sequence,0.003503
scan_id,0.000997
issue_flag,0.000966
sequence,0.002
scan_id,0.019347
issue_flag,0.014572
sequence,0.003237
scan_id,0.003407
issue_flag,0.008
sequence,0.001499
scan_id,0.001001
issue_flag,0.007506
sequence,0.001586
scan_id,0.001053
issue_flag,0.005553
sequence,0.001501
scan_id,0.001
issue_flag,0.000999
sequence,0.000501
scan_id,0.001499
issue_flag,0.010166
sequence,0.002293
scan_id,0.001501
issue_flag,0.009661
sequence,0.0015
scan_id,0.001499
issue_flag,0.005501
sequence,0.001999
scan_id,0.001552
issue_flag,0.0085
sequence,0.001501
scan_id,0.001498
issue_flag,0.008142
sequence,0.0015
scan_id,0.000998
issue_flag,0.001
sequence,0.001001
scan_id,0.0015
issue_flag,0.0085
sequence,0.001999
scan_id,0.001999
issue_flag,0.005002
sequence,0.001499
scan_id,0.001446
issue_flag,0.0075
sequence,0.002
scan_id,0.001502
issue_flag,0.005998
sequence,0.004001
scan_id,0.001501
issue_flag,0.01
sequence,0.003635
scan_id,0.002501
issue_flag,0.001999
sequence,0.001502
scan_id,0.002216
issue_flag,0.00136
sequence,0.001498
scan_id,0.002665
issue_flag,0.017121
sequence,0.002982
scan_id,0.002501
issue_flag,0.007996
sequence,0.003499
scan_id,0.00284
issue_flag,0.008
sequence,0.002497
scan_id,0.0015
issue_flag,0.001086
sequence,0.001001
scan_id,0.001998
issue_flag,0.0085
sequence,0.003292
scan_id,0.000961
issue_flag,0.001508
sequence,0.001012
scan_id,0.00148
issue_flag,0.006499
sequence,0.003061
scan_id,0.001499
issue_flag,0.001499
sequence,0.001666
scan_id,0.002835
issue_flag,0.010609
sequence,0.001986
scan_id,0.002415
issue_flag,0.0095
sequence,0.003056
scan_id,0.001576
issue_flag,0.011859
sequence,0.002604
scan_id,0.001709
issue_flag,0.008196
sequence,0.0035
scan_id,0.001503
issue_flag,0.001356
sequence,0.001
scan_id,0.0025
issue_flag,0.006078
sequence,0.001449
scan_id,0.003486
issue_flag,0.0075
sequence,0.001833
scan_id,0.0015
issue_flag,0.007501
sequence,0.001499
scan_id,0.001702
issue_flag,0.0055
sequence,0.003002
scan_id,0.001999
issue_flag,0.008948
sequence,0.001499
scan_id,0.000999
issue_flag,0.000501
sequence,0.001499
scan_id,0.002499
issue_flag,0.00645
sequence,0.002002
scan_id,0.001499
issue_flag,0.009001
sequence,0.002
scan_id,0.001769
issue_flag,0.00856
sequence,0.001999
scan_id,0.001
issue_flag,0.0055
sequence,0.001499
scan_id,0.001956
issue_flag,0.010163
sequence,0.001751
scan_id,0.002001
issue_flag,0.009127
sequence,0.001498
scan_id,0.002
issue_flag,0.008501
sequence,0.0015
scan_id,0.000999
issue_flag,0.000499
sequence,0.000499
scan_id,0.001504
issue_flag,0.000998
sequence,0.000999
scan_id,0.002
issue_flag,0.01
sequence,0.001501
scan_id,0.000999
issue_flag,0.000999
sequence,0.001501
scan_id,0.001592
issue_flag,0.002
sequence,0.001501
scan_id,0.001999
issue_flag,0.006644
sequence,0.002001
scan_id,0.002
issue_flag,0.009501
sequence,0.001499
scan_id,0.002394
issue_flag,0.009502
sequence,0.001497
scan_id,0.0015
issue_flag,0.004001
sequence,0.002499
scan_id,0.001999
issue_flag,0.008567
sequence,0.001499
scan_id,0.001002
issue_flag,0.00194
sequence,0.00138
scan_id,0.002006
issue_flag,0.008037
sequence,0.001764
scan_id,0.00114
issue_flag,0.007999
sequence,0.001499
scan_id,0.002002
issue_flag,0.00742
sequence,0.001631
scan_id,0.000894
issue_flag,0.001001
sequence,0.001
scan_id,0.000999
issue_flag,0.0065
sequence,0.002998
scan_id,0.001249
issue_flag,0.000998
sequence,0.001001
scan_id,0.001001
issue_flag,0.008002
sequence,0.002998
scan_id,0.001991
issue_flag,0.001002
sequence,0.001499
scan_id,0.001949
issue_flag,0.010349
sequence,0.001999
scan_id,0.0015
issue_flag,0.010002
sequence,0.001993
scan_id,0.001
issue_flag,0.005504
sequence,0.001995
scan_id,0.002006
issue_flag,0.007502
sequence,0.002498
scan_id,0.002
issue_flag,0.0075
sequence,0.002001
scan_id,0.001001
issue_flag,0.000998
sequence,0.001002
scan_id,0.002501
issue_flag,0.017
sequence,0.003
scan_id,0.003771
issue_flag,0.007002
sequence,0.002
scan_id,0.002002
issue_flag,0.009493
sequence,0.002499
scan_id,0.0015
issue_flag,0.001501
sequence,0.001499
scan_id,0.003002
issue_flag,0.014676
sequence,0.004
scan_id,0.002
issue_flag,0.0095
sequence,0.004501
scan_id,0.002
issue_flag,0.001459
sequence,0.000998
scan_id,0.002
issue_flag,0.011001
sequence,0.0015
scan_id,0.001651
issue_flag,0.010126
sequence,0.001997
scan_id,0.002001
issue_flag,0.006
sequence,0.001998
scan_id,0.002998
issue_flag,0.005499
sequence,0.001501
scan_id,0.001001
issue_flag,0.001
sequence,0.000499
scan_id,0.001001
issue_flag,0.0085
sequence,0.001498
scan_id,0.00219
issue_flag,0.007536
sequence,0.001996
scan_id,0.001501
issue_flag,0.001001
sequence,0.000999
scan_id,0.001498
issue_flag,0.006002
sequence,0.003098
scan_id,0.001756
issue_flag,0.010717
sequence,0.003281
scan_id,0.0015
issue_flag,0.007561
sequence,0.001498
scan_id,0.0015
issue_flag,0.007
sequence,0.001499
scan_id,0.002502
issue_flag,0.007003
sequence,0.003002
scan_id,0.000999
issue_flag,0.001
sequence,0.002583
scan_id,0.001499
issue_flag,0.003999
sequence,0.002
scan_id,0.002498
issue_flag,0.0015
sequence,0.00154
scan_id,0.00146
issue_flag,0.00751
sequence,0.00399
scan_id,0.002215
issue_flag,0.007999
sequence,0.00146
scan_id,0.003001
issue_flag,0.006999
sequence,0.002595
scan_id,0.001001
issue_flag,0.000998
sequence,0.001001
scan_id,0.001
issue_flag,0.009242
sequence,0.0015
scan_id,0.0015
issue_flag,0.001
sequence,0.001
scan_id,0.003561
issue_flag,0.00995
sequence,0.001998
scan_id,0.002189
issue_flag,0.002937
sequence,0.001498
scan_id,0.002003
issue_flag,0.007999
sequence,0.002498
scan_id,0.003379
issue_flag,0.008998
sequence,0.001999
scan_id,0.001865
issue_flag,0.009501
sequence,0.001999
scan_id,0.0025
issue_flag,0.007
sequence,0.002001
scan_id,0.001999
issue_flag,0.008081
sequence,0.002998
scan_id,0.001
issue_flag,0.001
sequence,0.001001
scan_id,0.0015
issue_flag,0.0065
sequence,0.003499
scan_id,0.002496
issue_flag,0.007501
sequence,0.002
scan_id,0.002
issue_flag,0.009128
sequence,0.001631
scan_id,0.001551
issue_flag,0.001043
sequence,0.000974
scan_id,0.001515
issue_flag,0.01
sequence,0.00271
scan_id,0.001982
issue_flag,0.008
sequence,0.002
